sep=,
username,post,date,url,like,comment,is_repost
kantahkotajakpus,Halo+%23SobATRBPN%0A%0AYuk+simak+testimoni+dari+bang+%40mongolstres+terkait+pelayanan+pertanahan+di+Kantor+Pertanahan+Kota+Administrasi+Jakarta+Pusat+%40kantahkotajakpus%0A%0AHumas+Kantah+Jakpus.%0A%0AFollow+Us+%3A%0AWebsite+%3A+kot-jakpus.atrbpn.go.id%0AInstagram+%3A+kantahkotajakpus%0AFacebook+%3A+Kantahkotajakartapusat%0ATiktok+%3A+Kantahkotajakartapusat%0ATwitter+%3A+ATR_BPNJakpus%0AYoutube+%3A+Kantahkotajakartapusat%0A%0A%40agusyudhoyono%0A%40rajaantoni%0A%40kanwilbpndkijakarta%0A%40kementerian.atrbpn%0A%40sigit_santosa_%0A%40devi.indrayanti%0A%0A%237ulapatkantahjakpus%0A%23PelayananJamIstirahat%0A%23PELATARAN%0A%23MelayaniProfesionalTerpercaya%0A%23ATRBPNMajudanModern%0A%23ATRBPNKiniLebihBaik%0A%23Jakarta%0A%23JakartaPusat%0A%23perangimafiatanah%0A%23ZI%0A%23KemayoranAja%0A%23kantahjakpusletsboostkantahjakpusmajuterus,2024-05-08+07%3A37%3A10+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Freel%2FC6swemFhH8N%2F,156,10,false
kantahkotajakpus,Halo+%23SobATRBPN%0A%0AGerak+cepat+layani+masyarakat%0AKami+buka+pada+jam+istirahat%0A%0AKantor+Pertanahan+Kota+Adm.+Jakarta+Pusat+TETAP+membuka+layanan+pada+jam+istirahat+%2812.00+-+13.00%29.+Sobat+bisa+datang+kapan+saja+tak+perlu+khawatir+pegawai+sedang+istirahat.%0A%0A%40kementerian.atrbpn%0A%40kanwilbpndkijakarta%0A%40sigit_santosa_%0A%0A%23PELATARAN%0A%237ulapatkantahjakpus%0A%23PelayananJamIstirahat%0A%23MelayaniProfesionalTerpercaya%0A%23ATRBPNMajudanModern%0A%23ATRBPNKiniLebihBaik%0A%23Jakarta%0A%23JakartaPusat%0A%23perangimafiatanah%0A%23ZI,2023-09-18+02%3A24%3A51+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Freel%2FCxUPlCWhOxO%2F,52,0,false
kantahkotajakpus,Halo+%23SobATRBPN%0ASudah+pada+tau+belum+kalau+di+BPN+Jakarta+Pusat+ada+layanan+Sertipikat+Elektronik%3F%0AYuk+kita+tonton+videonya.%0AJangan+lupa+like+and+share+biar+tetangganya+pada+tau.+Hehe..%0A%0AAyo+urus+sertipikatmu+sendiri+ya+Sob%21+%3A%29%0A%0AHumas+Kantah+Jakpus.%0A%0AFollow+Us+%3A%0AWebsite+%3A+kot-jakpus.atrbpn.go.id%0AInstagram+%3A+kantahkotajakpus%0AFacebook+%3A+Kantahkotajakartapusat%0ATiktok+%3A+Kantahkotajakartapusat%0ATwitter+%3A+ATR_BPNJakpus%0AYoutube+%3A+Kantahkotajakartapusat%0A%0A%40agusyudhoyono%0A%40rajaantoni%0A%40kanwilbpndkijakarta%0A%40kementerian.atrbpn%0A%40sigit_santosa_%0A%40devi.indrayanti%0A%40annisayudhoyono%0A%0A%23LaserJet%0A%23SertipikatElektronik%0A%237ulapatkantahjakpus%0A%23PelayananJamIstirahat%0A%23PELATARAN%0A%23MelayaniProfesionalTerpercaya%0A%23ATRBPNMajudanModern%0A%23ATRBPNKiniLebihBaik%0A%23Jakarta%0A%23JakartaPusat,2024-02-23+10%3A20%3A00+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Freel%2FC3rlHHiB6uR%2F,118,4,false
kantahkotajakpus,Halo+%23SobATRBPN%0AJakarta+-+Kembali+melaksanakan+rutinitas+Apel+Pagi%2C+dipimpin+oleh%0AKepala+Subbagian+Tata+Usaha+Kantor+Pertanahan+Kota+Administrasi+Jakarta+Pusat%2C+Devi+Indrayanti.+Senin+%2802%2F9%2F2024%29%2C+di+Rooftop+lantai+5+%28lima%29+Kantor+Pertanahan+Kota+Administrasi+Jakarta+Pusat.+Apel+pagi+ini+dilakukan+untuk+meningkatkan+kedisiplinan+pegawai%2C+serta+sebagai+sarana+evaluasi+dan+penyampaian+informasi.%0A%0A%22Terus+semangat%2C+bekerja+dengan+baik%2C+dan+kinerja+yang+optimal+agar+hasil+kinerja+kantor+ke+depannya+menjadi+lebih+baik.%22%2C+ujar+Devi.%0A%0AHumas+Kantah+Jakpus.%0A%0AFollow+Us+%3A%0AWebsite+%3A+kot-jakpus.atrbpn.go.id%0AInstagram+%3A+kantahkotajakpus%0AFacebook+%3A+Kantahkotajakartapusat%0ATiktok+%3A+Kantahkotajakartapusat%0ATwitter+%3A+ATR_BPNJakpus%0AYoutube+%3A+Kantahkotajakartapusat%0A%0A%40agusyudhoyono%0A%40rajaantoni%0A%40kanwilbpndkijakarta%0A%40kementerian.atrbpn%0A%40sigit_santosa_%0A%40devi.indrayanti%0A%0A%23AHYMenteriATR%0A%23IndonesiaLengkap%0A%23ATRBPNKiniLebihBaik%0A%23ATRBPNMajudanModern%0A%23MelayaniProfesionalTerpercaya%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador%0A%23kantahjakpusletsboostkantahjakpusmajuterus,2024-09-02+02%3A40%3A11+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Fp%2FC_ZfkflBuO5%2F,19,0,false
kantahkotajakpus,Halo+%23SobATRBPN%2C+Semangat+senin+ya%21%0A%0AUntuk+memulai+pekan+ini%2C+yuk+simak+bersama+kegiatan+Menteri+ATR%2FKepala+BPN%2C+Agus+Harimurti+Yudhoyono+%28AHY%29+selama+satu+minggu+ke+belakang+melalui+ATR%2FBPN+Update+berikut+ya+Sob%E2%98%9D%F0%9F%8F%BC%0A%0A%23AHYMenteriATR%0A%23ATRBPNUpdate%0A%23MelayaniProfesionalTerpercaya%0A%23ATRBPNMajudanModern%0A%23ATRBPNKiniLebihBaik%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador,2024-09-02+00%3A33%3A58+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Freel%2FC_ZREtnB6Jj%2F,0,0,false
kantahkotajakpus,Rencana+Detail+Tata+Ruang+%28RDTR%29+adalah+Rencana+Tata+Ruang+paling+operasional.+Demikian+disampaikan+Direktur+Jenderal+%28Dirjen%29+Tata+Ruang%2C+Dwi+Hariyawan+dalam+Rapat+Koordinasi+Lintas+Sektor+yang+berlangsung+di+The+Tribrata%2C+Hotel+and+Convention+Center+Dharmawangsa+Jakarta%2C+Senin+%2826%2F08%2F2024%29+lalu.%0A%0ABukan+hanya+itu%2C+RDTR+juga+menjadi+salah+satu+unsur+penting+yang+mendukung+sistem+Online+Single+Submission+%28OSS%29.+%E2%80%9CRDTR+memberikan+kepastian+investasi+melalui+OSS.+Nantinya%2C+hanya+tinggal+satu+klik%2C+perizinan+dapat+terbit%2C+dengan+syarat+harus+integrated.%E2%80%9D+tutur+Dwi+Hariyawan.%0A%0AKepada+para+kepala+daerah+yang+hadir+dalam+pertemuan+kali+ini%2C+Dirjen+Tata+Ruang+meminta+agar+berkomitmen+mengawal+penyusunan+RDTR+masing-masing+wilayah.+%E2%80%9CKarena+itu%2C+diharapkan+melalui+RDTR+semua+kepentingan+%28lintas+sektor%2C+red%29+dapat+dilaksanakan+tanpa+multipersepsi.+Tidak+ada+lagi+perbedaan+pandangan.+Terdapat+PR+%28pekerjaan+rumah%2C+red%29+bersama+bagi+pemerintah+daerah+untuk+mengintegrasikannya+dengan+OSS+setelah+Peraturan+Kepala+Daerah+terbit%2C%22+ujarnya.%0A%0ADalam+kesempatan+ini%2C+Kementerian+Agraria+dan+Tata+Ruang%2FBadan+Pertanahan+Nasional+%28ATR%2FBPN%29+melalui+Direktorat+Jenderal+Tata+Ruang+menyelenggarakan+rapat+untuk+fokus+membahas+rancangan+RDTR+di+tiga+provinsi%2C+Sumatra+Selatan%2C+Jawa+Barat%2C+dan+Jawa+Tengah.+Rencana+tersebut+meliputi+rancangan+RDTR+Kawasan+Perkotaan+Tebing+Tinggi%2C+Kabupaten+Empat+Lawang%3B+RDTR+Kawasan+Perkotaan+Karanganyar%2C+Kabupaten+Karanganyar%3B+RDTR+Wilayah+Perencanaan+%28WP%29+Anjasari%3B+serta+WP+Banjarsari%3B+WP+Cangkuang%3B+dan+WP+Majalaya+yang+terletak+di+Kabupaten+Bandung.%0A%0APada+prosesnya%2C+penyusunan+RDTR+juga+mempertimbangkan+potensi+dan+isu+strategis+di+masing-masing+daerah.+Sehubungan+dengan+itu%2C+di+pertemuan+lintas+sektor+kali+ini+para+kepala+daerah+terkait+memaparkan+masing-masing+potensi+wilayahnya.+Hadir+di+lokasi+antara+lain+Pj.+Bupati+Empat+Lawang%2C+Fauzan+Khoiri%3B+Bupati+Bandung%2C+Dadang+Supriatna%3B+dan+Pj.+Bupati+Karanganyar%2C+Timotius+Suryadi.%0A%0ASimak+selengkapnya+pada+video+berikut+ya%2C+Sob%E2%98%9D%F0%9F%8F%BC%0A%0A%23AHYMenteriATR%0A%23IndonesiaLengkap%0A%23ATRBPNKiniLebihBaik%0A%23ATRBPNMajudanModern%0A%23MelayaniProfesionalTerpercaya%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador,2024-09-02+00%3A31%3A12+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Fp%2FC_ZQz1ehxOf%2F,0,0,false
kantahkotajakpus,Halo+%23SobATRBPN%2C+Menteri+ATR%2FKepala+BPN%2C+Agus+Harimurti+Yudhoyono+%28AHY%29+menghadiri+Fun+Run+bersama+Keluarga+Alumni+Pendidikan+Tinggi+%28KAPTI%29+Agraria+di+Sekolah+Tinggi+Pertanahan+Nasional+%28STPN%29+Yogyakarta.%0A%0APada+kesempatan+ini+Menteri+ATR%2FKepala+BPN+berharap+kepada+seluruh+Taruna%2FTaruni+STPN+agar+dapat+berkontribusi+untuk+kemajuan+Kementerian+ATR%2FBPN+serta+nusa+dan+bangsa.%0A%0ASimak+selengkapnya+pada+video+berikut+ya%2C+Sob%E2%98%9D%F0%9F%8F%BC%0A%0A%23AHYMenteriATR%0A%23IndonesiaLengkap%0A%23ATRBPNKiniLebihBaik%0A%23ATRBPNMajudanModern%0A%23MelayaniProfesionalTerpercaya%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador,2024-09-02+00%3A28%3A53+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Freel%2FC_ZQeVYBgfV%2F,2,0,false
kantahkotajakpus,Menteri+Agraria+dan+Tata+Ruang%2FKepala+Badan+Pertanahan+Nasional+%28ATR%2FBPN%29%2C+Agus+Harimurti+Yudhoyono+%28AHY%29+menghadiri+kegiatan+pemberian+Penghargaan+Agricola+Medal+kepada+Presiden+Republik+Indonesia%2C+Joko+Widodo.+Penghargaan+diberikan+oleh+Food+and+Agriculture+Organization+%28FAO%29+di+Istana+Negara%2C+Jakarta+pada+Jumat+%2830%2F08%2F2024%29.%0A%0APenghargaan+ini+diberikan+oleh+organisasi+ketahanan+pangan+dan+pertanian+yang+dibentuk+Perserikatan+Bangsa-Bangsa+%28PBB%29+terhadap+negara-negara+yang+memiliki+pengelolaan+pangan+dan+ketahanan+pangan+yang+baik.+Untuk+diketahui%2C+Presiden+Joko+Widodo+merupakan+Presiden+Republik+Indonesia+kedua+yang+diberikan+penghargaan+Agricola+Medal%2C+setelah+sebelumnya+diberikan+kepada+Presiden+Soeharto+39+tahun+silam.%0A%0AHadir+mendampingi+Menteri+ATR%2FKepala+BPN%2C+Sekretaris+Jenderal+Kementerian+ATR%2FBPN%2C+Suyus+Windayana%3B+Staf+Khusus+Bidang+Hukum+dan+Perundang-Undangan%2C+Sigit+Raditya%3B+dan+Staf+Khusus+Bidang+Manajemen+Internal%2C+Agust+Jovan+Latuconsina.+%28LS%2FFA%29%0A%0A%23AHYMenteriATR%0A%23KementerianATRBPN%0A%23MelayaniProfesionalTerpercaya%0A%23MajuDanModern%0A%23MenujuPelayananKelasDunia%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador%0A%0ABiro+Hubungan+Masyarakat%0AKementerian+Agraria+dan+Tata+Ruang%2F%0ABadan+Pertanahan+Nasional%0A%0AX%3A+x.com%2Fkem_atrbpn%0AInstagram%3A+instagram.com%2Fkementerian.atrbpn%2F%0AFanpage+facebook%3A+facebook.com%2FkementerianATRBPN%0AYoutube%3A+youtube.com%2FKementerianATRBPN%0ATikTok%3A+tiktok.com%2F%40kementerian.atrbpn%0ASitus%3A+atrbpn.go.id%0APPID%3A+ppid.atrbpn.go.id,2024-09-02+00%3A22%3A23+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Fp%2FC_ZPzT8h021%2F,0,0,false
kantahkotajakpus,Sekolah+Tinggi+Pertanahan+Nasional+%28STPN%29+yang+berada+dalam+naungan+Kementerian+Agraria+dan+Tata+Ruang%2FBadan+Pertanahan+Nasional+%28ATR%2FBPN%29+didorong+untuk+bertransformasi+menjadi+politeknik.+Hal+ini+disampaikan+oleh+Menteri+ATR%2FKepala+BPN%2C+Agus+Harimurti+Yudhoyono+%28AHY%29+saat+membuka+Simposium+Nasional+Keluarga+Alumni+Pendidikan+Tinggi+Agraria+%28KAPTI-Agraria%29+secara+daring+pada+Jumat+%2830%2F08%2F2024%29.%0A%0A%E2%80%9CSaya+mendorong+STPN+untuk+terus+mengembangkan+kreasi+dan+inovasi+dalam+rangka+meningkatkan+kualitas+lulusan+sekaligus+menghasilkan+multiplier+effects+bagi+Kementerian+ATR%2FBPN%2C+dalam+rangka+mengakselerasi+berbagai+program+strategis+di+bidang+pertanahan+dan+tata+ruang.+Untuk+mewujudkan+hal+tersebut%2C+STPN+harus+segera+bertransformasi%2C%E2%80%9D+ujar+Menteri+AHY.%0A%0ABerita+selengkapnya%2C+kunjungi%3A%0Ahttps%3A%2F%2Fwww.atrbpn.go.id%2Fsiaran-pers%2Fdetail%2F20602%2Ftingkatkan-kualitas-lulusan-kementerian-atrbpn-bersama-komisi-ii-dpr-ri-dorong-stpn-bertransformasi-jadi-politeknik%0A%0Ahttps%3A%2F%2Fwww.atrbpn.go.id%2Fsiaran-pers%2Fdetail%2F20603%2Fmiliki-kemampuan-bidang-pertanahan-dan-tata-ruang-sekjen-kementerian-atrbpn-pastikan-lulusan-stpn-banyak-dibutuhkan-instansi-pemerintah-dan-swasta%0A%0A%23AHYMenteriATR%0A%23KementerianATRBPN%0A%23MelayaniProfesionalTerpercaya%0A%23MajuDanModern%0A%23MenujuPelayananKelasDunia%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador%0A15h,2024-09-02+00%3A19%3A14+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Fp%2FC_ZPcIlhaqV%2F,0,0,false
kantahkotajakpus,Segenap+jajaran+Kementerian+ATR%2FBPN+mengucapkan+Selamat+Hari+Ulang+Tahun+Polisi+Wanita+%28POLWAN%29.%0A%0ADalam+momentum+ini%2C+mari+bersama+rayakan+keberanian+dan+ketangguhan+para+perempuan+tangguh+yang+telah+memberikan+segalanya+untuk+Indonesia+yang+lebih+baik.%0A%0APolwan+Presisi+Mendukung+Percepatan+Transformasi+Ekonomi+Yang+Inklusif+dan+Berkelanjutan+Menuju+Indonesia+Emas.%0A%0A%23AHYMenteriATR%0A%23IndonesiaLengkap%0A%23ATRBPNKiniLebihBaik%0A%23ATRBPNMajudanModern%0A%23MelayaniProfesionalTerpercaya%0A%23SetiapKitaAdalahHumas%0A%23SetiapKitaAdalahAmbassador,2024-09-02+00%3A17%3A05+%2B0000+UTC,https%3A%2F%2Finstagram.com%2F%2Fp%2FC_ZPMfChq_v%2F,0,0,false
